,height_range (cm),weight_range (kg),average_speed (km/h),altitude_difference (m),average_slope (%),wind_direction,wind_speed (m/s),weather,wh/km
2771,170.6252679030767,51.66284525639297,14.696307994000323,-2.74249245746463,-0.2716769331923517,W,4.472647852244224,Wet,18.812870634050373
2772,170.21036035413044,62.40010624337265,12.633216896553474,-3.4728898135397657,-0.305031675210961,SSE,3.55703359612721,Dry,22.78143274971709
2773,169.83471358597555,50.7845870381679,11.387283883097687,5.175924069354381,0.30052777246922363,E,2.202369839079794,Dry,21.4273144791061
2774,184.99,94.99,12.948844914428639,-1.3252348560477105,-0.15830526781695314,W,6.528956398572719,Dry,19.796245333615506
2775,170.70321806373036,46.05198012540228,12.45774201448053,-2.447179472570607,-0.1048905288390331,E,4.404794878134647,Dry,16.264648532027703
2776,178.22284538846066,68.92954117395148,22.19309609096042,-1.5809649154594458,-0.14428753883153395,SE,4.543128672014204,Wet,27.10894175682478
2777,168.7337368644912,52.75869937152921,11.578286334043055,2.3038836854962312,0.07038420674945052,W,5.24436906452614,Dry,20.322966407732167
2778,167.92674300904238,51.023477941344424,8.25880414690898,2.833067542747137,0.19567279911423463,SE,5.350125544740009,Dry,19.270248317265036
2779,181.08287583174635,82.42782223165247,13.649199735847667,0.9289487861392328,0.046238576552316724,WSW,4.123598001125038,Dry,23.622344448497334
2780,184.99,81.93165383520935,6.754734472983497,-2.2535897142055408,-0.226974372717881,W,5.687497921000419,Dry,11.158666776955815
2781,172.8813519915105,62.34001040487047,20.601850980960787,1.8995240279092132,0.10267399512829677,WE,3.044404831565631,Wet,22.608101891336432
2782,184.86791125285637,94.99,16.254795955187646,-8.354875631290103,-0.5990641249766913,W,7.582324837068741,Dry,40.66046229278702
2783,177.5357673848453,66.69472454465098,17.739324131673463,0.6085046596297038,0.07440844350621632,W,7.8,Dry,27.627350714116364
2784,184.99,94.99,9.538690550332928,1.8075479535957952,0.02401333616546633,W,6.009694002706584,Dry,10.50109191562186
2785,176.30766172740925,62.69217530584502,9.615102381982773,-4.216151595746683,-0.3326102244724965,W,7.8,Dry,19.515191020803766
2786,184.48414054749026,89.58157916745616,24.631402342029894,-4.036025140715336,-0.2580753351227017,W,6.267857736307557,Dry,36.2329120968458
2787,173.1737364020159,73.14195850473384,16.539276893945278,-5.066299726698902,-0.4486482490784575,SE,1.969024764067961,Dry,30.132038884247272
2788,183.40991829003607,76.89320621682577,9.518528266598576,0.9146318730641897,0.033386756436016365,W,7.8,Wet,18.584436178475816
2789,184.99,94.99,12.926116360708509,-3.5283702439433657,-0.22906960403475352,E,4.502699818742191,Dry,20.25036362846115
2790,175.88965823448834,63.206316432614805,12.985740791712928,0.40471311564480306,0.019980189370120208,E,4.023048652435491,Dry,10.612257831837098
2791,179.44786876554082,75.29011251099456,8.485194991324903,-6.157242411812789,-0.45920928266020117,E,3.4059504956175894,Dry,28.943005819189764
2792,174.8370836902717,55.15086730114352,11.514256653742336,-0.758798361290775,-0.19256253344543844,W,5.64533126185564,Dry,8.92
2793,169.17571643701336,46.858220718602,14.517517831874494,-0.5243769942335661,-0.17332360184994344,E,3.318691770777883,Dry,23.633642189112827
2794,166.70284466838189,44.99,10.967270169083854,1.2598026811271357,0.10500140302421958,SSE,6.1055655558741515,Dry,8.92
2795,184.99,94.99,11.212423524461387,4.095234539081357,0.31035298777896164,SSE,5.591269053053333,Dry,28.77543871784479
2796,175.16288629065664,67.83942506985149,14.619336165342114,0.17419409634495664,-0.15739827154520092,E,3.1031661877377705,Dry,17.023358428569253
2797,167.66057335395666,44.99,12.36871977668833,3.166824312547111,0.19235992664991625,W,7.8,Dry,8.92
2798,168.80627716140953,48.66611345521645,15.983000895520258,-1.9080127925016415,-0.09255428540258004,W,7.8,Dry,32.39585734325242
2799,166.44157451696594,54.403294534280406,15.490670889065093,2.025642325522704,0.07888665592551826,NNE,1.8746136906018709,Dry,16.970618182656942
2800,165.34720902309544,44.99,16.426846701393426,-8.265550613750845,-0.614934143,E,4.0004651682926315,Dry,8.92
2801,178.35763493134118,86.7153303433631,21.53641017674187,-0.46531354586672696,-0.1810963253909853,S,2.941757206024806,Dry,32.17561558891967
2802,184.99,94.99,13.244452137362629,0.4586601925500494,0.08034362707039568,SSE,6.323383774264971,Dry,36.45709511291943
2803,174.8611292235495,65.37123589349186,12.435052462732074,3.2173454565420947,0.1272236015153025,W,6.530573030543515,Dry,15.356114721215437
2804,174.68566483813663,62.975107983767984,14.127159545451375,0.011240386340319541,-0.026266796829600966,W,4.883902005594034,Dry,22.76850756386537
2805,184.99,94.99,15.086568623452587,-0.3517263658138552,-0.049639344615050006,E,3.73910773279128,Dry,37.454523993084095
2806,169.2983750702711,49.470046679424016,14.182530582247377,-5.192664320590673,-0.45922973324894395,SSE,6.108471672231897,Dry,15.572013382927818
2807,171.70015575147417,58.54595473570626,10.56825518358664,3.6879759845897766,0.13947911461861273,WSW,5.1451617439849375,Dry,8.92
2808,166.98250608502093,44.99,14.584942049871575,-3.0229151160119128,-0.4432296873175575,E,3.3967510871549513,Dry,19.371231549008552
2809,176.74707144082763,70.37370213222287,16.670401783037633,-2.869522400196051,-0.2971917757010023,SE,4.475389201410859,Dry,28.92338098386986
2810,182.8452373203,94.99,15.596975144654579,5.375984,0.33950548897896504,E,5.05872529104081,Dry,35.88047212357088
2811,174.8301618716973,75.72310004239979,23.903323842414252,-3.6450346899139663,-0.3226376230883298,SSE,2.366415010700352,Dry,30.6600170580528
2812,168.61584864683175,44.99,10.598091697845708,-1.497288575919441,-0.07829239004244284,W,7.8,Dry,8.92
2813,184.99,94.99,15.4244057935397,-1.466311641617362,-0.19391162453222854,SE,5.865928423395525,Wet,21.168240469438366
2814,173.3917088838293,66.58370935595666,14.413864845205516,-6.89338919140057,-0.4891011700056344,SSE,5.77148263599703,Wet,23.104640233275937
2815,177.06197040198938,78.84677228260134,17.414707491819946,-4.639400778750891,-0.3887364424324464,SSE,5.071724908172204,Dry,36.36127270608625
2816,172.01615110283424,57.2531064979314,16.99230982420477,2.4997732975140567,0.15952884550625968,E,3.347216950691058,Dry,13.037043038502894
2817,179.54308598386015,80.86377811735773,17.977536172821722,-5.34917727096757,-0.4146332063182062,W,6.508515908473052,Wet,28.145944545828037
2818,166.44479148393052,51.73821585270687,14.535796926528977,-6.475672611020595,-0.5010276597501031,E,6.380507419824344,Dry,30.74261915248365
2819,181.32471333387718,83.94338117191218,18.480676448520654,0.4130572125912174,0.019167786505956685,W,5.7349438157941774,Wet,37.839360489405315
2820,165.3317579731802,44.99,13.90008633552031,-2.514384341554081,-0.1968464445306986,SSE,5.697254786925403,Dry,19.808851284788066
2821,176.77846530397298,64.9864043344224,14.75778845378877,-5.392898193359242,-0.3890964499916265,W,7.595531229082047,Dry,20.374841576968453
2822,174.58907284618408,70.05639931271884,21.01006266055903,-3.6371881482311785,-0.36962136770627496,W,3.7674245643806032,Dry,23.84047570304387
2823,183.19291019826116,86.59550009823978,19.587110460641078,0.7037309376313782,0.10794178186951471,W,7.8,Dry,24.14422521134793
2824,184.99,94.99,16.382431616137406,2.727572000759089,0.08488917921550244,W,4.885402929477911,Wet,26.045825678594518
2825,164.99,44.99,12.345175689658952,-5.958497339561435,-0.4363800273801067,NE,2.368723253218404,Wet,14.601115001184015
2826,174.08658154042328,61.77024842362921,11.787658155690874,4.9532849092464435,0.383998857,WE,2.5456333985486514,Dry,24.453545355782186
2827,164.99,44.99,12.638385626545462,5.375984,0.383998857,E,4.687551885825417,Dry,8.92
2828,181.07345666440202,81.84452859958505,19.61137217385857,-3.9710835834066156,-0.3233175245612737,SSE,6.269961050001178,Wet,37.429704728385346
2829,179.65320685335692,71.52562646094798,17.190078176884846,-1.7376500089883966,-0.17854141462920425,SSE,3.778162351042722,Dry,18.161895627532722
2830,177.0168805531386,59.39449089431494,11.50182422527237,-5.882928477051359,-0.4572655130912023,W,6.461239966798704,Dry,19.966373264028107
2831,177.15711866011517,74.46971287010656,10.769379595042398,-2.6648028972184656,-0.2768761633873069,SSE,2.9223097236646045,Dry,22.64802205929587
2832,169.9711076584057,44.99,15.97896184066448,-1.2845466354381336,-0.21277631414991166,W,7.8,Dry,8.92
2833,174.40419764611212,75.48990055006745,16.447690691830687,2.887257584333607,0.12077632134819795,NNE,1.9835965145168544,Wet,29.979054855182934
2834,169.745581836136,72.88528725415817,21.315023815982496,0.9659820026297755,0.09703078349152545,WE,2.513239894054309,Wet,28.334544566965498
2835,182.21698010908815,83.24440000062907,12.409267552979953,-4.604026381421585,-0.25714933616309327,W,7.15416929252167,Dry,24.64319899906156
2836,184.99,94.99,13.66572694243909,-6.441474333162958,-0.5559586470641988,W,5.745512260902122,Dry,22.384144490316103
2837,176.43269477163147,71.62310262822236,22.002417180352435,-3.2617013829987913,-0.34492421098862414,E,4.703327707612033,Dry,27.319926005328377
2838,174.6469754189977,60.45352763748205,6.292751432526844,-2.2310383460541963,-0.09233838246447282,E,7.8,Dry,27.795604445083413
2839,169.22727664774527,57.280842746262564,16.83471415426685,3.6059954145094935,0.21728484727578518,WE,3.330302712078113,Wet,34.45967759767306
2840,175.63907284999766,70.79348681968725,17.569529118114602,5.375984,0.383998857,SE,5.647304673585536,Dry,25.96239819819349
2841,179.20927990809665,77.15285208163073,15.786519395598328,-6.95998850555541,-0.5496267551176683,WSW,5.079554347197795,Dry,30.308033907982697
2842,176.268535171042,63.874598175834336,11.211508289302245,-4.590738990809641,-0.36157782347925527,SSE,6.67346015778711,Dry,17.080580595853604
2843,175.84700733362172,66.02738903257493,13.329391830163743,-1.4422131228624533,-0.1347818955871019,W,6.636524466330697,Dry,9.519324425995391
2844,174.30387154539383,65.69368378602215,12.834735004130614,-5.286881467732366,-0.4325565586696857,W,5.495581118686744,Dry,9.95395466024455
2845,184.99,94.99,9.390339646677804,-8.609078,-0.614934143,W,7.651405871932586,Dry,19.483801612136368
2846,181.33543202640095,82.97442155118667,14.967718820976602,-2.6608799523211877,-0.299109783511109,SSE,4.315574863161337,Dry,24.868882319507662
2847,176.55338043125116,67.18727220574672,13.722710108084323,-5.57069538911895,-0.4848732366362445,W,5.020662042186792,Wet,13.720347751728426
2848,182.8726321826862,82.42406259984159,18.644372259795063,-0.2748623693014788,-0.12013003503607075,E,4.475895043208902,Dry,16.943088820133895
2849,180.31223438118363,84.875913633907,10.728495190078739,-4.312051780534497,-0.3851674111868215,W,5.940521211901591,Wet,32.44035788896021
2850,175.4828209593246,68.93236719332461,18.105808438736293,4.987709637858983,0.2879917184796624,E,3.2881125046192525,Wet,29.49535085868789
2851,164.99,48.00235206573266,20.575805448320292,5.375984,0.383998857,SE,5.987641363655621,Dry,27.874682122848316
2852,177.62056130922178,77.5081236833779,17.9721385345226,-3.928104781328657,-0.31722731321337944,SSE,3.6185128529363495,Dry,33.22066014771779
2853,184.99,86.37509322078508,13.083358727285562,0.16183356447893393,-0.04926283824355605,W,7.8,Dry,8.92
2854,184.99,94.99,18.10929333502636,-8.609078,-0.614934143,W,5.436089517511387,Dry,34.430432126253656
2855,184.68666275017563,86.63080190799246,17.580811004755954,-1.9983051453164484,-0.112179346471308,E,6.065506065064203,Wet,28.087483960619164
2856,165.7851825190802,44.99,19.4867372937036,-3.913184521586312,-0.31986609702453456,WE,0.4,Wet,12.448505252298247
2857,178.75670739782151,77.42436591407527,20.865138700889652,-4.266931891384645,-0.29079137860308074,W,7.195535684403021,Wet,23.771768938483714
2858,168.54767980111794,58.150807551022474,14.196725694915894,-2.0345177268745545,-0.14498592536056198,SSE,5.41503687851994,Dry,22.431247491429847
2859,171.51536661936714,49.976080821017476,10.898518609757982,-1.1568083674681973,-0.1814517719674712,SSE,4.68247670628773,Dry,8.92
2860,183.41677760826454,81.03276046973197,9.212949751392333,0.6552838970528557,-0.01032370687759622,W,6.991576910071403,Dry,14.839488535742102
2861,176.7997345409413,70.90255298936171,9.890569729478486,5.375984,0.31498512889109315,E,6.657342717965832,Dry,13.761629337228637
2862,183.87356984188915,75.57405249928777,13.209277993581184,-3.7947454238056317,-0.3102236871511614,W,6.569373371433489,Wet,25.546275336185857
2863,173.2010099969479,54.45489083424728,17.058151828541142,0.22758198189655598,0.027136992071400412,W,5.965745879241218,Dry,13.769621803168995
2864,168.55222172838953,48.69171977647588,15.217092782858943,-5.567168721872441,-0.49843147518870173,E,3.5996845919280833,Dry,22.765621290621922
2865,183.2355865423945,94.99,16.06721621773956,-2.074379464504268,-0.2807594100908259,SSE,5.655846846326478,Dry,27.897047162433637
2866,175.83374939033487,66.63238647729514,7.197630080533068,-0.972298649123377,-0.06830298682502871,SSE,6.272176269440726,Dry,21.288672727613417
2867,164.99,44.99,16.755575556589434,-0.693634928404918,-0.10811076835078626,SE,2.652449740928521,Dry,18.281722371014
2868,175.02782589678682,66.00592259924584,20.93366312952814,3.8824923033413263,0.22457198232788256,SSE,3.173519092967374,Dry,24.137528411484244
2869,178.15456032719086,75.39989021800866,19.59562294250142,-0.7038932487654119,0.055641043162048084,WE,6.068999940593596,Wet,38.13291875898675
2870,173.6718525574642,55.43747030618116,13.361393048429953,1.6052435585067557,0.08750964703062782,W,7.8,Dry,13.247334885031202
2871,174.8953628332583,75.60912459409522,12.878808326933243,-1.842342574775452,-0.20708997669226664,SSE,6.782918374438342,Wet,16.771526922340428
2872,169.3098607489499,44.99,12.961344318732419,-2.4807073896508713,-0.21379523786994203,W,4.4559519496101,Dry,8.92
2873,176.88690971601866,71.94822452672689,14.95462677382804,4.287283692968291,0.32102290576494913,E,4.2604751793306574,Dry,23.53785808847923
2874,184.99,94.99,11.020555565088866,0.7514598359242083,0.012423753302115398,W,7.144869516226929,Dry,21.65443937697371
2875,170.6177889298275,62.3306170341869,23.774806630279627,1.7781440635125505,0.10481394755161523,W,4.899926935356621,Dry,41.04172402224833
2876,182.35717316289862,81.1147514009483,13.241897343859563,-3.1559236937343558,-0.27242929463010823,W,6.358412762851088,Dry,24.962141619315634
2877,177.10201673724106,70.96238387763616,15.19261632448521,0.1236455126687519,-0.015527192890630079,SSE,7.8,Dry,32.00681796602559
2878,179.85812382726354,69.37114317820478,16.004512146391686,-1.0473020331850371,-0.08596727191434395,W,6.072107157165551,Dry,15.056817688951881
2879,164.99,44.99,16.85422921361325,5.375984,0.383998857,E,3.134103747979301,Wet,17.179932168596586
2880,178.48937798775557,72.10211253746886,12.31518279952661,-3.5066616911114186,-0.27871079835807155,W,6.237974481474544,Dry,10.924962559418228
2881,168.03565660723314,54.560582789860625,16.28020833137037,-5.2012077142522655,-0.5248338589481677,SE,3.8321035662502307,Dry,14.263255400249117
2882,177.87778366088816,83.3730234022811,6.47529503999821,4.525503098338493,0.32918169007465703,W,7.722725949752,Dry,14.482902513938974
2883,178.99200928431102,75.14314097649248,19.112132549404777,-1.5830789868308832,-0.17021792262284868,W,7.8,Dry,19.762585454137426
2884,177.10633602076015,74.32787663656504,14.198392542766934,2.7587113905517353,0.118862514795175,E,4.974208923199885,Wet,33.199866720948144
2885,165.6219557741276,45.06220263008284,17.676495627031535,-0.4262489458769031,-0.060310012106337116,W,6.392163299333318,Dry,22.070466347431793
2886,170.5607405562081,63.02875038821975,9.671460171717726,2.3244471829587434,0.14256134661426945,W,6.589429113954201,Dry,18.80413293278664
2887,178.62258371263036,82.43007632276225,17.807257865986763,1.12464407411391,0.1863246763392069,E,5.137945498402967,Wet,35.04411720377648
2888,184.99,94.99,12.324824038903277,-1.4076708923410792,-0.12055069981476865,W,7.5986877217470425,Dry,33.048031696649296
2889,184.99,94.99,11.787243711988534,4.835613668227805,0.3521433046954702,WE,4.940208623970382,Wet,29.777602951188
2890,184.99,94.99,15.119046885218864,-6.516856845990454,-0.596843114915292,W,4.931588316045761,Dry,27.892232369482805
2891,164.99,44.99,15.875533553415115,-3.0660436496659558,-0.21653021364059333,NNE,6.908678550865325,Dry,13.679242565967112
2892,184.99,93.37454683834659,12.3111958452609,1.068968103453606,0.1158772521553764,SSE,7.8,Dry,25.95986820504249
2893,171.82099794341954,66.20248721620962,18.840082541818997,0.3792938984915474,0.03966010165054361,E,6.115862927816057,Dry,36.642661067352385
2894,168.5291554901043,45.338685788199065,7.20099569253711,-0.7136967851654002,-0.11621593869058348,W,4.731603957511723,Wet,8.92
2895,172.08513612586054,61.91635363201133,19.479613870450542,-1.078639539907859,-0.08303771498984537,E,5.095416284827026,Dry,26.765708498150495
2896,181.61292827848777,89.39350250103095,8.20541651693009,-1.0156788628153994,-0.04724736976231102,SSE,7.25571615271042,Dry,23.882280220444933
2897,171.51529474255153,60.52481722772305,15.369045990973465,-8.60025853173359,-0.614934143,NE,1.4445557624964254,Dry,23.033751987604653
2898,184.99,94.99,18.06538421862452,-1.0042399528474435,0.08463447790294114,SSE,7.8,Dry,32.43390222809503
2899,176.30669380709463,71.00513944444968,13.08574979010508,-2.1642906301180203,-0.20630340542022213,W,5.665727280962913,Dry,16.12151909533323
2900,175.96525764759886,71.18573131458578,17.695924109643887,-1.6488496743643468,-0.0018271120217732834,NE,6.154527495714045,Dry,38.42747711019902
2901,175.74489531708798,63.6222558512711,8.489480523006112,5.375984,0.383998857,E,6.854805189360745,Dry,8.92
2902,184.99,94.99,21.243544953577437,5.375984,0.383998857,WSW,4.211021322659706,Wet,28.100561953638195
2903,178.19286699372603,61.977239272365274,15.687784476980779,0.6559968284674224,0.1046658408301218,W,7.8,Dry,23.11688910935336
2904,179.08204877755557,75.66543429222038,11.773392417102169,-3.771491642372666,-0.34546946211582824,W,7.768488505221795,Dry,25.59858389051043
2905,184.99,94.99,14.945561950354941,2.3490085730830463,0.11229031367447519,E,6.566894695017202,Dry,43.08
2906,172.43166312838838,53.045996338930415,14.856896763614593,0.9770982032682621,0.030438475896052142,W,7.8,Dry,22.17335664836198
2907,178.2033594118524,74.4395488947648,19.76063025899214,1.1258028072428083,0.006829524237587453,W,4.8440357382320345,Dry,43.08
2908,164.99,44.99,17.783140195064224,-2.2299177999545123,-0.23830598130133107,E,3.9951920618306644,Dry,9.38827550770927
2909,174.22621305997137,63.606422372787605,22.45118425038943,-1.3202903608567422,0.019413879671267148,E,3.7407296964624663,Dry,38.249225167260676
2910,172.66322142644194,63.64251731651067,9.653288941969448,3.067961081144774,0.2897969135219109,W,7.8,Dry,18.09375349164533
2911,182.14577628406724,79.76852808534304,12.630886176718205,0.461250527106975,0.0549510447155858,W,7.8,Dry,17.557445981355155
2912,167.86069919791822,50.21720639664987,14.34987278028839,-3.270202301624888,-0.2036042452821089,W,4.979120177837123,Dry,25.564977094801787
2913,169.01337854294403,56.638843478671,20.14991456343928,-0.2979801701866148,-0.09324681732552256,SSE,3.7890200904501574,Wet,24.23387130921181
2914,169.0307470473264,48.24191954953523,15.896917728580462,-1.3653199777363731,-0.11480656605097986,WSW,5.204199916322497,Dry,18.44995750192166
2915,184.99,94.99,21.149852910417223,-4.013902235465504,-0.35288951825253667,W,7.8,Dry,37.91319487373808
2916,182.03591274630455,83.48729280244916,15.825740177441391,-2.183832235489174,-0.21151531588999783,SSE,4.8104273510448,Dry,22.18162951012093
2917,178.87639271070844,78.17931730302126,18.683723822273535,-6.847235451926724,-0.41462886058572773,SSE,4.054394027766373,Dry,37.77841163431446
2918,165.3421623981583,44.99,12.518147103237629,3.5177119712544345,0.21433150993098998,SSE,4.457945856748445,Dry,8.92
2919,184.99,94.99,18.902773580767636,4.89115656372007,0.3170037915941706,NE,3.372833447255545,Wet,40.70711360776621
2920,176.778212091288,60.57749906512449,11.988980238658066,2.0615832229711297,0.0953196245203017,SSE,7.328221808619646,Dry,11.643656964724274
2921,178.45040787536053,84.28039628108209,14.661944492772212,-3.3465164711724724,-0.3478551874745231,SE,4.141781937484881,Wet,29.997178510141314
2922,170.18157716549464,62.003335504108584,17.04327199518939,-1.013423193407555,-0.0784890565094448,WE,3.822256443425835,Dry,19.543210509402986
2923,164.99,44.99,18.79935843654131,-6.401943420298629,-0.614934143,W,4.491860279836106,Dry,12.202741924608645
2924,184.99,94.99,15.904136710622788,-4.452644266267703,-0.40275773332791154,W,5.638017207231516,Dry,19.16710679139548
2925,171.85064819817742,58.3139398954617,16.065979000020043,-2.796971433107814,-0.3506626167612724,WSW,2.315969865507699,Dry,8.92
2926,172.80174312151917,51.78307665471786,5.36,0.44972834999307854,0.09267859636406377,W,7.8,Dry,8.92
2927,182.72888091655997,74.3911648874236,5.36,-3.895363027639002,-0.3641140574011476,W,6.866198435599586,Dry,8.92
2928,181.16864479657954,71.50654076053974,10.919998604349626,1.9577863845516608,0.19464461106544956,W,7.8,Dry,8.92
2929,180.2326466992247,85.47883620585415,10.267072185568,-1.3322582592904533,-0.07266612035870196,SE,5.22833299970137,Dry,23.194221283229602
2930,177.69489047524624,75.65457370079835,12.184028243112746,-4.379570641022893,-0.3430842681715336,SSE,5.992872250661163,Wet,19.302280513623867
2931,183.66175566896842,84.57672958483775,15.83827361700011,3.9976096715646445,0.29681283513818996,W,7.062247030895527,Dry,26.320608196665223
2932,167.67150735440325,44.99,11.529168099310633,3.6939384806430313,0.2060652383697541,W,7.8,Dry,8.92
2933,169.45140661645473,46.201915129196365,11.960155616691265,-7.323241549509111,-0.5693974023699792,W,5.320135325876153,Dry,29.092614413271818
2934,184.04124937956897,84.02042978395949,16.670988705690714,-1.3702013460536904,-0.11062227925434824,W,7.8,Wet,31.89037884425712
2935,184.99,94.99,16.277961886140794,-4.821579384219718,-0.4706291662952308,W,7.8,Dry,30.99656866426185
2936,176.8550306959968,80.80349307729098,22.45195058897897,1.7130024579379621,0.22875042707085863,E,6.921477483859573,Wet,38.986725089573994
2937,184.99,94.99,10.469709648146287,-4.153446019118538,-0.3081962037286664,SSE,4.750462885108158,Dry,15.77263892086506
2938,173.26921621062587,77.52138346493075,17.701802065419994,2.5834107085078037,0.18405512735871876,NNE,3.106061413670717,Dry,25.713885495487457
2939,174.26873836236877,63.10762323374209,5.36,-1.141256036146697,-0.12704019628089536,WSW,4.495959607188727,Dry,24.03953228494787
2940,173.37192566381478,58.59495699431123,16.190002486062227,-2.2070078608287558,-0.26839080155211936,W,5.677875802651614,Dry,18.290091917743542
2941,176.19928741386593,64.40532839315674,11.237686426893813,4.093522920391512,0.15603745763960108,SSE,3.6345723050194363,Dry,15.44141316871664
2942,173.40883740192444,61.0937396522198,14.64501175064636,0.8931298406474627,0.12454618519614293,SSE,4.80048048880604,Dry,15.639675440930862
2943,175.0368652957181,60.40909373376793,15.869910256563964,-0.42267103357027586,-0.011299705208670532,SSE,7.8,Dry,12.90455303647977
2944,165.49572880126814,44.99,13.999006950923423,-0.3551583313410411,-0.06127124788506208,SSE,4.14069298042054,Dry,36.00381610923429
2945,166.49125275237893,44.99,16.11443596953437,-8.609078,-0.614934143,W,4.709840331286541,Dry,21.411940085164286
2946,164.99,44.99,5.956829345627906,2.668315529896607,0.2368447802368508,W,7.537510718633048,Dry,8.92
2947,183.7688991785978,90.27370588623893,12.912991830072285,-3.2108111918189035,-0.24344722345839004,W,7.8,Dry,24.76960424205678
2948,182.8677908896878,85.51063035909957,10.023297704820266,-2.4138551030936126,-0.18999122112044062,E,5.766308799454834,Dry,37.70756437184228
2949,184.99,94.99,12.592568856789413,-4.132859090636311,-0.37050594397314945,SSE,6.666011406022899,Dry,33.01742793304551
2950,180.82842879008,75.39766508241529,18.51930527451556,-0.7095770600353595,-0.12801079696355638,W,4.42480231711477,Dry,25.68266768329672
2951,164.99,44.99,11.767591191027702,-0.8470076432174067,-0.1648867836469879,E,6.140890972138846,Dry,13.985009109290676
2952,175.9032371441509,71.5296630889165,8.312640253581769,1.2445593549768414,0.09155047038942597,E,6.7939776462782,Dry,19.441836130697943
2953,184.99,94.99,19.186755545570662,0.3869083724939636,0.038126234074552304,E,0.7116105916003006,Dry,35.06730543524012
2954,172.5063978748444,65.13325953702065,6.832962811517752,0.48788002068988956,0.00672390012567553,E,6.164945081558329,Dry,10.937279356641993
2955,178.0572783044528,71.96398470258718,17.56350141234847,1.7946185713049179,0.15128746418284283,NNE,3.9856294488753736,Dry,33.72933590879358
2956,179.07349720277728,69.11475097571662,14.948577698200683,5.375984,0.33741016788366224,SSE,5.231493640167051,Dry,14.730303781089809
2957,164.99,44.99,13.183419489893542,-3.8408411631309924,-0.20791320209147718,W,5.85448910708544,Dry,12.892316040719885
2958,178.07897520568235,73.37635520194394,21.04473545783344,-4.930878062347476,-0.36781165494666396,W,6.358066275218047,Dry,33.968740644819746
2959,170.25141377777456,59.45144932428234,17.43088570323369,5.375984,0.383998857,SSE,7.1853375048548775,Dry,28.34446239470922
2960,164.99,44.99,7.288703625185758,4.150014235242179,0.33166119314916237,E,5.927977404196974,Dry,10.927661546672617
2961,181.4917005847005,73.93783917911915,6.535453594010416,3.02204576679745,0.28369443905962244,W,7.8,Dry,16.15409076937356
2962,170.1510069418495,54.5278090342667,17.764198200994798,-5.069998869846983,-0.48348076012720337,SSE,3.843156234726,Dry,35.57180378170767
2963,173.90386936856808,62.56449180628511,12.327226342573988,-4.003655683087219,-0.344090836973958,W,7.298803845187912,Dry,23.211869505760312
2964,172.97286941909493,71.15595878806765,17.224694352744272,3.1964581975491284,0.17521310436085247,SSE,4.069359039604362,Dry,26.86790347509579
2965,164.99,44.99,16.28405906473649,-4.671070569630136,-0.27340351581037187,NE,5.165202795659955,Dry,17.95497281613848
2966,175.27287419652478,67.49399646523347,20.026368982236747,-1.2522081954322721,-0.19721445239533159,NNE,0.4148610167618729,Wet,24.386282752423135
2967,170.4164526270596,55.97999551587021,10.602936373713405,-0.9998473621872617,-0.03239048353305715,E,4.1884921167270255,Dry,21.816014971892965
2968,172.08021251442273,50.578567223070564,20.709773666942507,1.8316175585128236,0.15717897590457658,W,7.8,Dry,24.115728031241023
2969,164.99,44.99,9.687856065074367,-0.9878629806403515,-0.1480300886667712,SSE,5.688917682717167,Dry,8.92
2970,171.58766263132765,75.24483053113288,12.811945665965332,-0.187016890535591,-0.024654599952509293,WE,5.654831731658358,Dry,25.674032123604366
2971,182.27570961799225,78.00470055119746,15.295864132559236,-4.4735637761766425,-0.3145565663348557,W,6.792083092433979,Dry,28.73552609434278
2972,181.5526464266041,85.03384927497936,14.586519624261564,2.6262265661147546,0.19861565609630633,WE,4.609786031143813,Wet,28.381025037563354
2973,167.4160673667876,44.99,18.33112867255368,-2.2711727739998233,-0.21303254299512914,SSE,4.65620130488367,Dry,23.113939667748372
2974,164.99,44.99,8.296924325310439,-0.8395204980794804,-0.08895284666837738,SSE,6.592530573461352,Dry,14.282294874549788
2975,177.69371380156042,80.3667402471714,12.441029383297796,-0.5306997496152583,-0.024249154485290907,SSE,5.1023308176377595,Dry,22.809598743990133
2976,169.9752204702031,51.75732813493624,15.573143296807354,1.5877480632688132,0.07343273331889195,NNE,2.6546645996513365,Dry,17.707740757062563
2977,180.3123902056761,81.00567779388774,13.31904440149227,2.574993514315934,0.18758381139804287,SSE,7.445326632873926,Wet,15.073433664375909
2978,166.5035233372709,48.27991167626344,11.038991857900765,5.319146104360793,0.383998857,W,7.586223428296101,Dry,29.851019152918447
2979,167.17044467020918,45.99560679296732,8.970341073524512,-0.6817821582586472,-0.067740664326571,SSE,4.926677901522159,Dry,18.801546158718892
2980,173.87597316511756,51.941450535765526,10.226195310915138,1.742797173895561,0.10110938507623667,W,7.274998194110075,Dry,15.901940035541127
2981,184.99,94.99,17.046774314898776,-1.448242619333668,-0.055673783626012364,E,6.154413499346307,Dry,36.23946359981699
2982,178.08412499562843,72.13354230816064,8.935958044411796,0.6481568360149678,0.06427509114228643,E,7.306670622441114,Dry,22.75227068562236
2983,177.76058237432025,70.62590757576817,16.911851891943527,-0.4857529429085513,0.012700985728452727,SSE,6.9831705754110365,Wet,31.10982071083308
